app_id,game_name,player_count,timestamp,day_of_week,day_name,hour_of_day,date_only
570,Dota 2,431413,2025-09-24 22:44:00.796002+00,3,Wednesday,22,2025-09-24 00:00:00+00
730,Counter-Strike 2,733127,2025-09-24 22:49:00.713611+00,3,Wednesday,22,2025-09-24 00:00:00+00
440,Team Fortress 2,30657,2025-09-24 22:49:00.715577+00,3,Wednesday,22,2025-09-24 00:00:00+00
271590,GTA V,35656,2025-09-24 22:49:00.716409+00,3,Wednesday,22,2025-09-24 00:00:00+00
570,Dota 2,413198,2025-09-24 22:49:00.717552+00,3,Wednesday,22,2025-09-24 00:00:00+00
1172620,Sea of Thieves,3301,2025-09-24 22:49:00.787402+00,3,Wednesday,22,2025-09-24 00:00:00+00
440,Team Fortress 2,32826,2025-09-24 22:54:00.72863+00,3,Wednesday,22,2025-09-24 00:00:00+00
730,Counter-Strike 2,708054,2025-09-24 22:54:00.72938+00,3,Wednesday,22,2025-09-24 00:00:00+00
570,Dota 2,413198,2025-09-24 22:54:00.7326+00,3,Wednesday,22,2025-09-24 00:00:00+00
1172620,Sea of Thieves,3301,2025-09-24 22:54:00.743041+00,3,Wednesday,22,2025-09-24 00:00:00+00
271590,GTA V,34938,2025-09-24 22:54:00.7748+00,3,Wednesday,22,2025-09-24 00:00:00+00
271590,GTA V,34938,2025-09-24 22:59:00.826113+00,3,Wednesday,22,2025-09-24 00:00:00+00
730,Counter-Strike 2,708054,2025-09-24 22:59:00.829398+00,3,Wednesday,22,2025-09-24 00:00:00+00
1172620,Sea of Thieves,3301,2025-09-24 22:59:00.832229+00,3,Wednesday,22,2025-09-24 00:00:00+00
440,Team Fortress 2,32826,2025-09-24 22:59:00.837282+00,3,Wednesday,22,2025-09-24 00:00:00+00
570,Dota 2,413198,2025-09-24 22:59:00.876172+00,3,Wednesday,22,2025-09-24 00:00:00+00
730,Counter-Strike 2,708054,2025-09-24 23:04:00.857624+00,3,Wednesday,23,2025-09-24 00:00:00+00
440,Team Fortress 2,32826,2025-09-24 23:04:00.869706+00,3,Wednesday,23,2025-09-24 00:00:00+00
570,Dota 2,400757,2025-09-24 23:04:00.880558+00,3,Wednesday,23,2025-09-24 00:00:00+00
271590,GTA V,34938,2025-09-24 23:04:00.88186+00,3,Wednesday,23,2025-09-24 00:00:00+00
1172620,Sea of Thieves,3229,2025-09-24 23:04:00.88566+00,3,Wednesday,23,2025-09-24 00:00:00+00
570,Dota 2,400757,2025-09-24 23:09:00.904766+00,3,Wednesday,23,2025-09-24 00:00:00+00
440,Team Fortress 2,32836,2025-09-24 23:09:00.91321+00,3,Wednesday,23,2025-09-24 00:00:00+00
1172620,Sea of Thieves,3229,2025-09-24 23:09:00.915168+00,3,Wednesday,23,2025-09-24 00:00:00+00
730,Counter-Strike 2,694159,2025-09-24 23:09:00.916565+00,3,Wednesday,23,2025-09-24 00:00:00+00
271590,GTA V,34116,2025-09-24 23:09:00.933848+00,3,Wednesday,23,2025-09-24 00:00:00+00
271590,GTA V,34116,2025-09-24 23:14:00.977513+00,3,Wednesday,23,2025-09-24 00:00:00+00
730,Counter-Strike 2,694159,2025-09-24 23:14:00.982631+00,3,Wednesday,23,2025-09-24 00:00:00+00
570,Dota 2,400757,2025-09-24 23:14:00.984981+00,3,Wednesday,23,2025-09-24 00:00:00+00
1172620,Sea of Thieves,3229,2025-09-24 23:14:00.993374+00,3,Wednesday,23,2025-09-24 00:00:00+00
440,Team Fortress 2,32836,2025-09-24 23:14:00.993659+00,3,Wednesday,23,2025-09-24 00:00:00+00
570,Dota 2,384668,2025-09-24 23:19:01.06824+00,3,Wednesday,23,2025-09-24 00:00:00+00
730,Counter-Strike 2,694159,2025-09-24 23:19:01.070099+00,3,Wednesday,23,2025-09-24 00:00:00+00
271590,GTA V,34116,2025-09-24 23:19:01.072523+00,3,Wednesday,23,2025-09-24 00:00:00+00
440,Team Fortress 2,32836,2025-09-24 23:19:01.077532+00,3,Wednesday,23,2025-09-24 00:00:00+00
1172620,Sea of Thieves,3179,2025-09-24 23:19:01.152338+00,3,Wednesday,23,2025-09-24 00:00:00+00
570,Dota 2,384668,2025-09-24 23:24:01.114911+00,3,Wednesday,23,2025-09-24 00:00:00+00
730,Counter-Strike 2,684187,2025-09-24 23:24:01.123924+00,3,Wednesday,23,2025-09-24 00:00:00+00
440,Team Fortress 2,32433,2025-09-24 23:24:01.124641+00,3,Wednesday,23,2025-09-24 00:00:00+00
1172620,Sea of Thieves,3179,2025-09-24 23:24:01.136888+00,3,Wednesday,23,2025-09-24 00:00:00+00
271590,GTA V,33069,2025-09-24 23:24:01.225666+00,3,Wednesday,23,2025-09-24 00:00:00+00
730,Counter-Strike 2,684187,2025-09-24 23:29:01.05581+00,3,Wednesday,23,2025-09-24 00:00:00+00
1172620,Sea of Thieves,3179,2025-09-24 23:29:01.062751+00,3,Wednesday,23,2025-09-24 00:00:00+00
271590,GTA V,33069,2025-09-24 23:29:01.071882+00,3,Wednesday,23,2025-09-24 00:00:00+00
570,Dota 2,384668,2025-09-24 23:29:01.072723+00,3,Wednesday,23,2025-09-24 00:00:00+00
440,Team Fortress 2,32433,2025-09-24 23:29:01.073718+00,3,Wednesday,23,2025-09-24 00:00:00+00
271590,GTA V,33069,2025-09-24 23:34:01.1501+00,3,Wednesday,23,2025-09-24 00:00:00+00
1172620,Sea of Thieves,3193,2025-09-24 23:34:01.152414+00,3,Wednesday,23,2025-09-24 00:00:00+00
570,Dota 2,382068,2025-09-24 23:34:01.173621+00,3,Wednesday,23,2025-09-24 00:00:00+00
440,Team Fortress 2,32433,2025-09-24 23:34:01.175132+00,3,Wednesday,23,2025-09-24 00:00:00+00
730,Counter-Strike 2,684187,2025-09-24 23:34:01.184405+00,3,Wednesday,23,2025-09-24 00:00:00+00
1172620,Sea of Thieves,3193,2025-09-24 23:39:01.170084+00,3,Wednesday,23,2025-09-24 00:00:00+00
730,Counter-Strike 2,662453,2025-09-24 23:39:01.179904+00,3,Wednesday,23,2025-09-24 00:00:00+00
570,Dota 2,382068,2025-09-24 23:39:01.181093+00,3,Wednesday,23,2025-09-24 00:00:00+00
440,Team Fortress 2,32244,2025-09-24 23:39:01.190096+00,3,Wednesday,23,2025-09-24 00:00:00+00
271590,GTA V,32464,2025-09-24 23:39:01.230148+00,3,Wednesday,23,2025-09-24 00:00:00+00
440,Team Fortress 2,32244,2025-09-24 23:44:01.263039+00,3,Wednesday,23,2025-09-24 00:00:00+00
271590,GTA V,32464,2025-09-24 23:44:01.266278+00,3,Wednesday,23,2025-09-24 00:00:00+00
570,Dota 2,370658,2025-09-24 23:44:01.2681+00,3,Wednesday,23,2025-09-24 00:00:00+00
730,Counter-Strike 2,662453,2025-09-24 23:44:01.272748+00,3,Wednesday,23,2025-09-24 00:00:00+00
1172620,Sea of Thieves,3193,2025-09-24 23:44:01.274072+00,3,Wednesday,23,2025-09-24 00:00:00+00
730,Counter-Strike 2,661470,2025-09-24 23:49:01.247934+00,3,Wednesday,23,2025-09-24 00:00:00+00
570,Dota 2,370658,2025-09-24 23:49:01.249852+00,3,Wednesday,23,2025-09-24 00:00:00+00
440,Team Fortress 2,32244,2025-09-24 23:49:01.250977+00,3,Wednesday,23,2025-09-24 00:00:00+00
271590,GTA V,32464,2025-09-24 23:49:01.269524+00,3,Wednesday,23,2025-09-24 00:00:00+00
1172620,Sea of Thieves,3155,2025-09-24 23:49:01.339202+00,3,Wednesday,23,2025-09-24 00:00:00+00
570,Dota 2,370658,2025-09-24 23:54:01.328682+00,3,Wednesday,23,2025-09-24 00:00:00+00
730,Counter-Strike 2,661470,2025-09-24 23:54:01.334536+00,3,Wednesday,23,2025-09-24 00:00:00+00
440,Team Fortress 2,32480,2025-09-24 23:54:01.340796+00,3,Wednesday,23,2025-09-24 00:00:00+00
1172620,Sea of Thieves,3155,2025-09-24 23:54:01.356303+00,3,Wednesday,23,2025-09-24 00:00:00+00
271590,GTA V,31724,2025-09-24 23:54:01.422626+00,3,Wednesday,23,2025-09-24 00:00:00+00
730,Counter-Strike 2,661470,2025-09-24 23:59:01.413739+00,3,Wednesday,23,2025-09-24 00:00:00+00
440,Team Fortress 2,32480,2025-09-24 23:59:01.415787+00,3,Wednesday,23,2025-09-24 00:00:00+00
271590,GTA V,31724,2025-09-24 23:59:01.417726+00,3,Wednesday,23,2025-09-24 00:00:00+00
570,Dota 2,367291,2025-09-24 23:59:01.427493+00,3,Wednesday,23,2025-09-24 00:00:00+00
1172620,Sea of Thieves,3155,2025-09-24 23:59:01.476229+00,3,Wednesday,23,2025-09-24 00:00:00+00
730,Counter-Strike 2,638282,2025-09-25 00:04:01.46378+00,4,Thursday ,0,2025-09-25 00:00:00+00
570,Dota 2,367291,2025-09-25 00:04:01.464799+00,4,Thursday ,0,2025-09-25 00:00:00+00
440,Team Fortress 2,32485,2025-09-25 00:04:01.491589+00,4,Thursday ,0,2025-09-25 00:00:00+00
271590,GTA V,31724,2025-09-25 00:04:01.503447+00,4,Thursday ,0,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3121,2025-09-25 00:04:01.538787+00,4,Thursday ,0,2025-09-25 00:00:00+00
570,Dota 2,367291,2025-09-25 00:09:01.428486+00,4,Thursday ,0,2025-09-25 00:00:00+00
440,Team Fortress 2,32485,2025-09-25 00:09:01.43023+00,4,Thursday ,0,2025-09-25 00:00:00+00
730,Counter-Strike 2,638282,2025-09-25 00:09:01.445101+00,4,Thursday ,0,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3121,2025-09-25 00:09:01.492442+00,4,Thursday ,0,2025-09-25 00:00:00+00
271590,GTA V,30734,2025-09-25 00:09:01.523144+00,4,Thursday ,0,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3121,2025-09-25 00:14:01.676614+00,4,Thursday ,0,2025-09-25 00:00:00+00
730,Counter-Strike 2,638282,2025-09-25 00:14:01.677412+00,4,Thursday ,0,2025-09-25 00:00:00+00
271590,GTA V,30734,2025-09-25 00:14:01.681847+00,4,Thursday ,0,2025-09-25 00:00:00+00
440,Team Fortress 2,32485,2025-09-25 00:14:01.704707+00,4,Thursday ,0,2025-09-25 00:00:00+00
570,Dota 2,354812,2025-09-25 00:14:01.707682+00,4,Thursday ,0,2025-09-25 00:00:00+00
271590,GTA V,30734,2025-09-25 00:19:01.548876+00,4,Thursday ,0,2025-09-25 00:00:00+00
730,Counter-Strike 2,645740,2025-09-25 00:19:01.570993+00,4,Thursday ,0,2025-09-25 00:00:00+00
570,Dota 2,354812,2025-09-25 00:19:01.576107+00,4,Thursday ,0,2025-09-25 00:00:00+00
440,Team Fortress 2,32356,2025-09-25 00:19:01.580809+00,4,Thursday ,0,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3187,2025-09-25 00:19:01.635866+00,4,Thursday ,0,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3187,2025-09-25 00:24:01.691223+00,4,Thursday ,0,2025-09-25 00:00:00+00
570,Dota 2,354812,2025-09-25 00:24:01.692179+00,4,Thursday ,0,2025-09-25 00:00:00+00
440,Team Fortress 2,32356,2025-09-25 00:24:01.695824+00,4,Thursday ,0,2025-09-25 00:00:00+00
730,Counter-Strike 2,645740,2025-09-25 00:24:01.721184+00,4,Thursday ,0,2025-09-25 00:00:00+00
271590,GTA V,30734,2025-09-25 00:24:01.925938+00,4,Thursday ,0,2025-09-25 00:00:00+00
570,Dota 2,359649,2025-09-25 00:29:01.723203+00,4,Thursday ,0,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3187,2025-09-25 00:29:01.761674+00,4,Thursday ,0,2025-09-25 00:00:00+00
730,Counter-Strike 2,645740,2025-09-25 00:29:01.76387+00,4,Thursday ,0,2025-09-25 00:00:00+00
440,Team Fortress 2,32356,2025-09-25 00:29:01.764852+00,4,Thursday ,0,2025-09-25 00:00:00+00
271590,GTA V,30383,2025-09-25 00:29:01.76867+00,4,Thursday ,0,2025-09-25 00:00:00+00
271590,GTA V,30383,2025-09-25 00:34:01.744012+00,4,Thursday ,0,2025-09-25 00:00:00+00
440,Team Fortress 2,32382,2025-09-25 00:34:01.746064+00,4,Thursday ,0,2025-09-25 00:00:00+00
570,Dota 2,359649,2025-09-25 00:34:01.753105+00,4,Thursday ,0,2025-09-25 00:00:00+00
730,Counter-Strike 2,639946,2025-09-25 00:34:01.757928+00,4,Thursday ,0,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3155,2025-09-25 00:34:01.786338+00,4,Thursday ,0,2025-09-25 00:00:00+00
440,Team Fortress 2,32382,2025-09-25 00:39:01.77287+00,4,Thursday ,0,2025-09-25 00:00:00+00
570,Dota 2,359649,2025-09-25 00:39:01.777729+00,4,Thursday ,0,2025-09-25 00:00:00+00
730,Counter-Strike 2,639946,2025-09-25 00:39:01.783172+00,4,Thursday ,0,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3155,2025-09-25 00:39:01.788409+00,4,Thursday ,0,2025-09-25 00:00:00+00
271590,GTA V,30383,2025-09-25 00:39:01.790458+00,4,Thursday ,0,2025-09-25 00:00:00+00
570,Dota 2,362329,2025-09-25 00:44:01.845811+00,4,Thursday ,0,2025-09-25 00:00:00+00
730,Counter-Strike 2,639946,2025-09-25 00:44:01.856113+00,4,Thursday ,0,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3155,2025-09-25 00:44:01.866937+00,4,Thursday ,0,2025-09-25 00:00:00+00
271590,GTA V,30033,2025-09-25 00:44:01.867672+00,4,Thursday ,0,2025-09-25 00:00:00+00
440,Team Fortress 2,32382,2025-09-25 00:44:01.934041+00,4,Thursday ,0,2025-09-25 00:00:00+00
730,Counter-Strike 2,635747,2025-09-25 00:49:01.870401+00,4,Thursday ,0,2025-09-25 00:00:00+00
570,Dota 2,362329,2025-09-25 00:49:01.878721+00,4,Thursday ,0,2025-09-25 00:00:00+00
271590,GTA V,30033,2025-09-25 00:49:01.894553+00,4,Thursday ,0,2025-09-25 00:00:00+00
440,Team Fortress 2,32690,2025-09-25 00:49:01.943836+00,4,Thursday ,0,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3157,2025-09-25 00:49:01.989398+00,4,Thursday ,0,2025-09-25 00:00:00+00
570,Dota 2,360033,2025-09-25 00:54:01.901596+00,4,Thursday ,0,2025-09-25 00:00:00+00
730,Counter-Strike 2,635747,2025-09-25 00:54:01.906561+00,4,Thursday ,0,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3157,2025-09-25 00:54:01.918423+00,4,Thursday ,0,2025-09-25 00:00:00+00
440,Team Fortress 2,32690,2025-09-25 00:54:01.920058+00,4,Thursday ,0,2025-09-25 00:00:00+00
271590,GTA V,29468,2025-09-25 00:54:02.014953+00,4,Thursday ,0,2025-09-25 00:00:00+00
271590,GTA V,29468,2025-09-25 00:59:01.944513+00,4,Thursday ,0,2025-09-25 00:00:00+00
570,Dota 2,360033,2025-09-25 00:59:01.947988+00,4,Thursday ,0,2025-09-25 00:00:00+00
730,Counter-Strike 2,635747,2025-09-25 00:59:01.95139+00,4,Thursday ,0,2025-09-25 00:00:00+00
440,Team Fortress 2,32690,2025-09-25 00:59:01.996775+00,4,Thursday ,0,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3157,2025-09-25 00:59:02.024766+00,4,Thursday ,0,2025-09-25 00:00:00+00
440,Team Fortress 2,32858,2025-09-25 01:04:02.010959+00,4,Thursday ,1,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3143,2025-09-25 01:04:02.012114+00,4,Thursday ,1,2025-09-25 00:00:00+00
730,Counter-Strike 2,633584,2025-09-25 01:04:02.015846+00,4,Thursday ,1,2025-09-25 00:00:00+00
271590,GTA V,29468,2025-09-25 01:04:02.02537+00,4,Thursday ,1,2025-09-25 00:00:00+00
570,Dota 2,360033,2025-09-25 01:04:02.032605+00,4,Thursday ,1,2025-09-25 00:00:00+00
570,Dota 2,354862,2025-09-25 01:09:02.031733+00,4,Thursday ,1,2025-09-25 00:00:00+00
730,Counter-Strike 2,633584,2025-09-25 01:09:02.060208+00,4,Thursday ,1,2025-09-25 00:00:00+00
271590,GTA V,29152,2025-09-25 01:09:02.077258+00,4,Thursday ,1,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3213,2025-09-25 01:09:02.105212+00,4,Thursday ,1,2025-09-25 00:00:00+00
440,Team Fortress 2,32858,2025-09-25 01:09:02.11437+00,4,Thursday ,1,2025-09-25 00:00:00+00
440,Team Fortress 2,32858,2025-09-25 01:14:02.111798+00,4,Thursday ,1,2025-09-25 00:00:00+00
271590,GTA V,29152,2025-09-25 01:14:02.130788+00,4,Thursday ,1,2025-09-25 00:00:00+00
730,Counter-Strike 2,638728,2025-09-25 01:14:02.158352+00,4,Thursday ,1,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3213,2025-09-25 01:14:02.162305+00,4,Thursday ,1,2025-09-25 00:00:00+00
570,Dota 2,354862,2025-09-25 01:14:02.166197+00,4,Thursday ,1,2025-09-25 00:00:00+00
730,Counter-Strike 2,638728,2025-09-25 01:19:02.21233+00,4,Thursday ,1,2025-09-25 00:00:00+00
570,Dota 2,354862,2025-09-25 01:19:02.217862+00,4,Thursday ,1,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3213,2025-09-25 01:19:02.218869+00,4,Thursday ,1,2025-09-25 00:00:00+00
271590,GTA V,29152,2025-09-25 01:19:02.222087+00,4,Thursday ,1,2025-09-25 00:00:00+00
440,Team Fortress 2,31284,2025-09-25 01:19:02.264786+00,4,Thursday ,1,2025-09-25 00:00:00+00
730,Counter-Strike 2,638728,2025-09-25 01:24:02.301276+00,4,Thursday ,1,2025-09-25 00:00:00+00
570,Dota 2,365043,2025-09-25 01:24:02.303915+00,4,Thursday ,1,2025-09-25 00:00:00+00
440,Team Fortress 2,31284,2025-09-25 01:24:02.306752+00,4,Thursday ,1,2025-09-25 00:00:00+00
271590,GTA V,28842,2025-09-25 01:24:02.453664+00,4,Thursday ,1,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3189,2025-09-25 01:24:02.463417+00,4,Thursday ,1,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3189,2025-09-25 01:29:02.327648+00,4,Thursday ,1,2025-09-25 00:00:00+00
570,Dota 2,365043,2025-09-25 01:29:02.328533+00,4,Thursday ,1,2025-09-25 00:00:00+00
271590,GTA V,28842,2025-09-25 01:29:02.333223+00,4,Thursday ,1,2025-09-25 00:00:00+00
440,Team Fortress 2,32572,2025-09-25 01:29:02.356836+00,4,Thursday ,1,2025-09-25 00:00:00+00
730,Counter-Strike 2,637557,2025-09-25 01:29:02.364158+00,4,Thursday ,1,2025-09-25 00:00:00+00
271590,GTA V,28842,2025-09-25 01:34:02.651793+00,4,Thursday ,1,2025-09-25 00:00:00+00
570,Dota 2,365043,2025-09-25 01:34:02.654064+00,4,Thursday ,1,2025-09-25 00:00:00+00
440,Team Fortress 2,32572,2025-09-25 01:34:02.690799+00,4,Thursday ,1,2025-09-25 00:00:00+00
730,Counter-Strike 2,637557,2025-09-25 01:34:02.698932+00,4,Thursday ,1,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3189,2025-09-25 01:34:02.719839+00,4,Thursday ,1,2025-09-25 00:00:00+00
570,Dota 2,367997,2025-09-25 01:39:02.408084+00,4,Thursday ,1,2025-09-25 00:00:00+00
730,Counter-Strike 2,637557,2025-09-25 01:39:02.410261+00,4,Thursday ,1,2025-09-25 00:00:00+00
271590,GTA V,28494,2025-09-25 01:39:02.415265+00,4,Thursday ,1,2025-09-25 00:00:00+00
440,Team Fortress 2,32572,2025-09-25 01:39:02.421312+00,4,Thursday ,1,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3188,2025-09-25 01:39:02.481556+00,4,Thursday ,1,2025-09-25 00:00:00+00
570,Dota 2,367997,2025-09-25 01:44:02.618527+00,4,Thursday ,1,2025-09-25 00:00:00+00
440,Team Fortress 2,30494,2025-09-25 01:44:02.621097+00,4,Thursday ,1,2025-09-25 00:00:00+00
271590,GTA V,28494,2025-09-25 01:44:02.640157+00,4,Thursday ,1,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3188,2025-09-25 01:44:02.655666+00,4,Thursday ,1,2025-09-25 00:00:00+00
730,Counter-Strike 2,639446,2025-09-25 01:44:02.662695+00,4,Thursday ,1,2025-09-25 00:00:00+00
730,Counter-Strike 2,639446,2025-09-25 01:49:02.600499+00,4,Thursday ,1,2025-09-25 00:00:00+00
440,Team Fortress 2,30494,2025-09-25 01:49:02.602698+00,4,Thursday ,1,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3188,2025-09-25 01:49:02.612523+00,4,Thursday ,1,2025-09-25 00:00:00+00
271590,GTA V,28494,2025-09-25 01:49:02.61289+00,4,Thursday ,1,2025-09-25 00:00:00+00
570,Dota 2,367649,2025-09-25 01:49:02.670072+00,4,Thursday ,1,2025-09-25 00:00:00+00
440,Team Fortress 2,30494,2025-09-25 01:54:02.621164+00,4,Thursday ,1,2025-09-25 00:00:00+00
570,Dota 2,367649,2025-09-25 01:54:02.623593+00,4,Thursday ,1,2025-09-25 00:00:00+00
730,Counter-Strike 2,639446,2025-09-25 01:54:02.659244+00,4,Thursday ,1,2025-09-25 00:00:00+00
271590,GTA V,28140,2025-09-25 01:54:02.708512+00,4,Thursday ,1,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3142,2025-09-25 01:54:02.766172+00,4,Thursday ,1,2025-09-25 00:00:00+00
271590,GTA V,28140,2025-09-25 01:59:02.68681+00,4,Thursday ,1,2025-09-25 00:00:00+00
440,Team Fortress 2,32597,2025-09-25 01:59:02.688749+00,4,Thursday ,1,2025-09-25 00:00:00+00
570,Dota 2,367649,2025-09-25 01:59:02.690457+00,4,Thursday ,1,2025-09-25 00:00:00+00
730,Counter-Strike 2,640618,2025-09-25 01:59:02.731616+00,4,Thursday ,1,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3142,2025-09-25 01:59:02.733437+00,4,Thursday ,1,2025-09-25 00:00:00+00
730,Counter-Strike 2,639767,2025-09-25 02:04:02.746813+00,4,Thursday ,2,2025-09-25 00:00:00+00
570,Dota 2,370838,2025-09-25 02:04:02.748655+00,4,Thursday ,2,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3134,2025-09-25 02:04:02.819572+00,4,Thursday ,2,2025-09-25 00:00:00+00
271590,GTA V,27962,2025-09-25 02:04:02.829825+00,4,Thursday ,2,2025-09-25 00:00:00+00
440,Team Fortress 2,32482,2025-09-25 02:04:02.995576+00,4,Thursday ,2,2025-09-25 00:00:00+00
570,Dota 2,372163,2025-09-25 02:09:02.733764+00,4,Thursday ,2,2025-09-25 00:00:00+00
440,Team Fortress 2,32597,2025-09-25 02:09:02.734847+00,4,Thursday ,2,2025-09-25 00:00:00+00
271590,GTA V,27744,2025-09-25 02:09:02.777388+00,4,Thursday ,2,2025-09-25 00:00:00+00
730,Counter-Strike 2,640071,2025-09-25 02:09:02.786321+00,4,Thursday ,2,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3086,2025-09-25 02:09:02.79842+00,4,Thursday ,2,2025-09-25 00:00:00+00
570,Dota 2,372163,2025-09-25 02:14:02.849701+00,4,Thursday ,2,2025-09-25 00:00:00+00
440,Team Fortress 2,32333,2025-09-25 02:14:02.852388+00,4,Thursday ,2,2025-09-25 00:00:00+00
271590,GTA V,27744,2025-09-25 02:14:02.884447+00,4,Thursday ,2,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3086,2025-09-25 02:14:02.885199+00,4,Thursday ,2,2025-09-25 00:00:00+00
730,Counter-Strike 2,640071,2025-09-25 02:14:02.984107+00,4,Thursday ,2,2025-09-25 00:00:00+00
440,Team Fortress 2,32333,2025-09-25 02:19:02.962935+00,4,Thursday ,2,2025-09-25 00:00:00+00
1172620,Sea of Thieves,3086,2025-09-25 02:19:02.964265+00,4,Thursday ,2,2025-09-25 00:00:00+00
271590,GTA V,27744,2025-09-25 02:19:02.965331+00,4,Thursday ,2,2025-09-25 00:00:00+00
730,Counter-Strike 2,640071,2025-09-25 02:19:02.968044+00,4,Thursday ,2,2025-09-25 00:00:00+00
570,Dota 2,377119,2025-09-25 02:19:02.980931+00,4,Thursday ,2,2025-09-25 00:00:00+00
440,Team Fortress 2,0,2025-09-25 02:24:02.831918+00,4,Thursday ,2,2025-09-25 00:00:00+00
570,Dota 2,377119,2025-09-25 02:24:02.833162+00,4,Thursday ,2,2025-09-25 00:00:00+00
730,Counter-Strike 2,0,2025-09-25 02:24:02.868722+00,4,Thursday ,2,2025-09-25 00:00:00+00
1172620,Sea of Thieves,0,2025-09-25 02:24:02.910836+00,4,Thursday ,2,2025-09-25 00:00:00+00
271590,GTA V,0,2025-09-25 02:24:02.969353+00,4,Thursday ,2,2025-09-25 00:00:00+00
570,Dota 2,377119,2025-09-25 02:29:02.877388+00,4,Thursday ,2,2025-09-25 00:00:00+00
1172620,Sea of Thieves,0,2025-09-25 02:29:02.880951+00,4,Thursday ,2,2025-09-25 00:00:00+00
440,Team Fortress 2,0,2025-09-25 02:29:02.893257+00,4,Thursday ,2,2025-09-25 00:00:00+00
271590,GTA V,0,2025-09-25 02:29:02.894365+00,4,Thursday ,2,2025-09-25 00:00:00+00
730,Counter-Strike 2,0,2025-09-25 02:29:02.898051+00,4,Thursday ,2,2025-09-25 00:00:00+00
1172620,Sea of Thieves,0,2025-09-25 02:34:02.900974+00,4,Thursday ,2,2025-09-25 00:00:00+00
271590,GTA V,0,2025-09-25 02:34:02.90397+00,4,Thursday ,2,2025-09-25 00:00:00+00
440,Team Fortress 2,0,2025-09-25 02:34:02.906966+00,4,Thursday ,2,2025-09-25 00:00:00+00
570,Dota 2,378753,2025-09-25 02:34:02.915688+00,4,Thursday ,2,2025-09-25 00:00:00+00
730,Counter-Strike 2,0,2025-09-25 02:34:02.921731+00,4,Thursday ,2,2025-09-25 00:00:00+00
730,Counter-Strike 2,649361,2025-09-25 02:39:02.956423+00,4,Thursday ,2,2025-09-25 00:00:00+00
440,Team Fortress 2,30014,2025-09-25 02:39:02.971409+00,4,Thursday ,2,2025-09-25 00:00:00+00
570,Dota 2,378753,2025-09-25 02:39:02.978187+00,4,Thursday ,2,2025-09-25 00:00:00+00
1172620,Sea of Thieves,2931,2025-09-25 02:39:03.10289+00,4,Thursday ,2,2025-09-25 00:00:00+00
271590,GTA V,27439,2025-09-25 02:39:03.108447+00,4,Thursday ,2,2025-09-25 00:00:00+00
730,Counter-Strike 2,649361,2025-09-25 02:44:02.991777+00,4,Thursday ,2,2025-09-25 00:00:00+00
570,Dota 2,378753,2025-09-25 02:44:02.994212+00,4,Thursday ,2,2025-09-25 00:00:00+00
1172620,Sea of Thieves,2931,2025-09-25 02:44:02.997819+00,4,Thursday ,2,2025-09-25 00:00:00+00
271590,GTA V,27439,2025-09-25 02:44:03.000533+00,4,Thursday ,2,2025-09-25 00:00:00+00
440,Team Fortress 2,30014,2025-09-25 02:44:03.014632+00,4,Thursday ,2,2025-09-25 00:00:00+00
271590,GTA V,27439,2025-09-25 02:49:03.033078+00,4,Thursday ,2,2025-09-25 00:00:00+00
570,Dota 2,379148,2025-09-25 02:49:03.034903+00,4,Thursday ,2,2025-09-25 00:00:00+00
730,Counter-Strike 2,649361,2025-09-25 02:49:03.036418+00,4,Thursday ,2,2025-09-25 00:00:00+00
440,Team Fortress 2,30014,2025-09-25 02:49:03.038489+00,4,Thursday ,2,2025-09-25 00:00:00+00
1172620,Sea of Thieves,2931,2025-09-25 02:49:03.051394+00,4,Thursday ,2,2025-09-25 00:00:00+00
570,Dota 2,379148,2025-09-25 02:54:03.198472+00,4,Thursday ,2,2025-09-25 00:00:00+00
